databaseId,caseId,url,title,citation,language,docketNumber,decisionDate,keywords
csc-scc,1998canlii812,http://canlii.ca/t/1fqw0,R. v. H. (N.G.),"[1998] 1 SCR 318, 1998 CanLII 812 (SCC)",en,25705,1998-02-27,restored — guilt could be properly based — conviction — indecency — evidence
csc-scc,1998canlii811,http://canlii.ca/t/1fqvx,J.M. Asbestos Inc. v. Commission d'appel en matière de lésions professionnelles,"[1998] 1 SCR 315, 1998 CanLII 811 (SCC)",en,25617,1998-02-23,lésions professionnelles — intervener — matière — evocation — affirming
csc-scc,1998canlii810,http://canlii.ca/t/1fqvv,R. v. Bisson,"[1998] 1 SCR 306, 1998 CanLII 810 (SCC)",en,25821,1998-02-19,degree of certainty — certainty beyond a reasonable doubt — everyday — standard of proof — jurors
csc-scc,1998canlii809,http://canlii.ca/t/1fqvs,R. v. Skinner,"[1998] 1 SCR 298, 1998 CanLII 809 (SCC)",en,25831,1998-02-19,defence — fairness of the trial process — failure to disclose — due diligence — assault
csc-scc,1998canlii808,http://canlii.ca/t/1fqvq,R. v. Smith,"[1998] 1 SCR 291, 1998 CanLII 808 (SCC)",en,25822,1998-02-19,conviction for the assault — failure to disclose — hit this guy — kicked — reasonable possibility
csc-scc,1998canlii807,http://canlii.ca/t/1fqvn,R. v. McQuaid,"[1998] 1 SCR 285, 1998 CanLII 807 (SCC)",en,25833,1998-02-19,statements — assaults — due diligence — relation to the assault — events outside the fraternity house
csc-scc,1998canlii806,http://canlii.ca/t/1fqvl,R. v. Robart,"[1998] 1 SCR 279, 1998 CanLII 806 (SCC)",en,25832,1998-02-19,defence — failure to disclose — aggravated assault — fairness of the trial process — full answer
csc-scc,1998canlii805,http://canlii.ca/t/1fqvj,R. v. Dixon,"[1998] 1 SCR 244, 1998 CanLII 805 (SCC)",en,25834,1998-02-19,defence — failure to disclose — undisclosed — fairness of the trial process — statements
csc-scc,1998canlii849,http://canlii.ca/t/1fqvg,Hall v. Quebec (Deputy Minister of Revenue),"[1998] 1 SCR 220, 1998 CanLII 849 (SCC)",en,25369,1998-02-12,legatee — testamentary executor s seizin — income — bequeathed property — estate
csc-scc,1998canlii848,http://canlii.ca/t/1fqvd,Ikea Ltd. v. Canada,"[1998] 1 SCR 196, 1998 CanLII 848 (SCC)",en,25674,1998-02-12,income — capital — lease — receipt — payment
csc-scc,1998canlii847,http://canlii.ca/t/1fqvb,Toronto College Park Ltd. v. Canada,"[1998] 1 SCR 183, 1998 CanLII 847 (SCC)",en,25559,1998-02-12,taxpayer — income — well-accepted business principles — amortized — picture
csc-scc,1998canlii846,http://canlii.ca/t/1fqv8,Canderel Ltd. v. Canada,"[1998] 1 SCR 147, 1998 CanLII 846 (SCC)",en,24663,1998-02-12,well-accepted business principles — accurate picture — taxpayer — income — profit
csc-scc,1998canlii845,http://canlii.ca/t/1fqv6,R. v. Malott,"[1998] 1 SCR 123, 1998 CanLII 845 (SCC)",en,25613,1998-02-12,battered woman syndrome — grievous bodily harm — jury — self-defence — women
csc-scc,1998canlii844,http://canlii.ca/t/1fqv4,Giffen (Re),"[1998] 1 SCR 91, 1998 CanLII 844 (SCC)",en,25193,1998-02-12,bankrupt — lessor — unperfected security interest — trustee in bankruptcy — property
csc-scc,1998canlii833,http://canlii.ca/t/1fqwk,Ref. re Remuneration of Judges of Prov. Court of PEI; Ref. re Independence & Impartiality of Judges of Prov. Court of PEI; R. v. Campbell; R. v. Ekmecic; R. v. Wickman; Manitoba Prov. Judges Assn. v. Manitoba (Min. of Justice),"[1998] 1 SCR 3, 1998 CanLII 833 (SCC)",en,24508; 24778,1998-02-10,doctrine of necessity — independence — intervener — judicial remuneration — provincial
csc-scc,1998canlii843,http://canlii.ca/t/1fqv2,R. v. Bekoe,"[1998] 1 SCR 90, 1998 CanLII 843 (SCC)",en,25615,1998-01-30,misapprehending — fraud — non-reporting — marital — traditional
csc-scc,1998canlii842,http://canlii.ca/t/1fqv0,R. v. Shalaan,"[1998] 1 SCR 88, 1998 CanLII 842 (SCC)",en,26029,1998-01-28,accessory — convict — acquitting — sub — dismissed
csc-scc,1998canlii841,http://canlii.ca/t/1fqx3,R. v. Maracle,"[1998] 1 SCR 86, 1998 CanLII 841 (SCC)",en,26034,1998-01-23,stay — dissenting — ordering — reversing — error
csc-scc,1998canlii840,http://canlii.ca/t/1fqx1,R. v. Horne,"[1998] 1 SCR 85, 1998 CanLII 840 (SCC)",en,25240,1998-01-23,properly given to the jury — correct warning — cogent — corroborated — verdict
csc-scc,1998canlii839,http://canlii.ca/t/1fqwz,R. v. Underwood,"[1998] 1 SCR 77, 1998 CanLII 839 (SCC)",en,25787,1998-01-22,ruling — testify in his own defence — application — voir dire — criminal record
csc-scc,1998canlii838,http://canlii.ca/t/1fqww,R. v. Caslake,"[1998] 1 SCR 51, 1998 CanLII 838 (SCC)",en,25023,1998-01-22,search incident to arrest — police — reasonable — common law power — vehicle
csc-scc,1998canlii837,http://canlii.ca/t/1fqwt,Rizzo & Rizzo Shoes Ltd. (Re),"[1998] 1 SCR 27, 1998 CanLII 837 (SCC)",en,24711,1998-01-22,bankruptcy — employees — severance pay provisions — termination pay — interpretation
csc-scc,1998canlii836,http://canlii.ca/t/1fqwr,R. v. Taylor,"[1998] 1 SCR 26, 1998 CanLII 836 (SCC)",en,25857,1998-01-22,interception — acquittal — electronic — authorization — unlawful
csc-scc,1998canlii835,http://canlii.ca/t/1fqwp,R. v. Poirier,"[1998] 1 SCR 24, 1998 CanLII 835 (SCC)",en,25886,1998-01-22,acquittal — masked — presented — evidence — island
csc-scc,1998canlii834,http://canlii.ca/t/1fqwm,Dowling v. Halifax (City),"[1998] 1 SCR 22, 1998 CanLII 834 (SCC)",en,25493,1998-01-20,wrongful dismissal — doctrine — remitted — reducing — allowed
csc-scc,1997canlii308,http://canlii.ca/t/1fqwh,Porto Seguro Companhia De Seguros Gerais v. Belcan S.A.,"[1997] 3 SCR 1278, 1997 CanLII 308 (SCC)",en,25340,1997-12-18,assessors — expert evidence — admiralty — rule — maritime
csc-scc,1997canlii307,http://canlii.ca/t/1fqwf,Bow Valley Husky (Bermuda) Ltd. v. Saint John Shipbuilding Ltd.,"[1997] 3 SCR 1210, 1997 CanLII 307 (SCC)",en,24855,1997-12-18,duty to warn — rig — contributory negligence — maritime — contractual relational economic loss
csc-scc,1997canlii306,http://canlii.ca/t/1fqwc,R. v. F. (C.C.),"[1997] 3 SCR 1183, 1997 CanLII 306 (SCC)",en,25198,1997-12-18,videotaped — child — videotape — evidence — events
csc-scc,1997canlii305,http://canlii.ca/t/1fqw9,Mochinski v. Trendline Industries Ltd.,"[1997] 3 SCR 1176, 1997 CanLII 305 (SCC)",en,25474,1997-12-11,highway — remove overhanging ice — contractor — ditch — debris
csc-scc,1997canlii304,http://canlii.ca/t/1fqw7,Lewis (Guardian ad litem of) v. British Columbia,"[1997] 3 SCR 1145, 1997 CanLII 304 (SCC)",en,24999,1997-12-11,non-delegable duty — independent contractor — highways — care — maintenance
csc-scc,1997canlii302,http://canlii.ca/t/1fqz8,Delgamuukw v. British Columbia,"[1997] 3 SCR 1010, 1997 CanLII 302 (SCC)",en,23799,1997-12-11,aboriginal title — land — aboriginal peoples — lands — territory
csc-scc,1997canlii300,http://canlii.ca/t/1fqz4,R. v. Charland,"[1997] 3 SCR 1006, 1997 CanLII 300 (SCC)",en,25656,1997-12-04,cross-examination — convictions — bodily harm — sexual assault — jury
csc-scc,1997canlii303,http://canlii.ca/t/1fqw5,R. v. Kudmani,"[1997] 3 SCR 1142, 1997 CanLII 303 (SCC)",en,26030,1997-12-01,motion to quash — substituting a verdict of guilty — granted — acquittal — unlawfully
csc-scc,1997canlii301,http://canlii.ca/t/1fqz6,R. v. Feeney,"[1997] 3 SCR 1008, 1997 CanLII 301 (SCC)",en,24752,1997-11-21,motion — stay — arrest — dwellings — granted
csc-scc,1997canlii299,http://canlii.ca/t/1fqz2,R. v. Bablitz,"[1997] 3 SCR 1005, 1997 CanLII 299 (SCC)",en,25239,1997-11-14,deliberation — erring — degree murder — upholding — quash
csc-scc,1997canlii298,http://canlii.ca/t/1fqz0,S. (L.) v. S. (C.),"[1997] 3 SCR 1003, 1997 CanLII 298 (SCC)",en,25894,1997-11-07,intervener — best interest of the child — render — affirming — activities
csc-scc,1997canlii297,http://canlii.ca/t/1fqxx,R. v. Labrecque,"[1997] 3 SCR 1001, 1997 CanLII 297 (SCC)",en,25651,1997-11-07,statements — sub — assault — inconsistent — dismissed
csc-scc,1997canlii337,http://canlii.ca/t/1fqxt,R. v. Skalbania,"[1997] 3 SCR 995, 1997 CanLII 337 (SCC)",en,25539,1997-11-06,mens rea — intervener — acquittal — conviction — jury
csc-scc,1997canlii336,http://canlii.ca/t/1fqxr,Winnipeg Child and Family Services (Northwest Area) v. G. (D.F.),"[1997] 3 SCR 925, 1997 CanLII 336 (SCC)",en,25508,1997-10-31,parens patriae jurisdiction — unborn child — fetus — foetus — pregnant
csc-scc,1997canlii335,http://canlii.ca/t/1fqxp,Godbout v. Longueuil (City),"[1997] 3 SCR 844, 1997 CanLII 335 (SCC)",en,24990,1997-10-31,residence requirement — governmental — municipalities — interim damages — autonomy
csc-scc,1997canlii334,http://canlii.ca/t/1fqxm,Citadel General Assurance Co. v. Lloyds Bank Canada,"[1997] 3 SCR 805, 1997 CanLII 334 (SCC)",en,25189,1997-10-30,breach of trust — constructive — knowing receipt — bank — knowledge
csc-scc,1997canlii333,http://canlii.ca/t/1fqxk,Gold v. Rosenberg,"[1997] 3 SCR 767, 1997 CanLII 333 (SCC)",en,25064,1997-10-30,guarantee — knowing receipt — breach of trust — bank — property
csc-scc,1997canlii332,http://canlii.ca/t/1fqxh,Wallace v. United Grain Growers Ltd.,"[1997] 3 SCR 701, 1997 CanLII 332 (SCC)",en,24986,1997-10-30,wrongful dismissal — damages — undischarged bankrupt — contract — good faith
csc-scc,1997canlii331,http://canlii.ca/t/1fqxf,R. v. Allen,"[1997] 3 SCR 700, 1997 CanLII 331 (SCC)",en,25549,1997-10-17,scarcity — stay of proceedings — occasioned — dismissed — orally
csc-scc,1997canlii330,http://canlii.ca/t/1fqxc,R. v. Ly,"[1997] 3 SCR 698, 1997 CanLII 330 (SCC)",en,25746,1997-10-17,telephone conversation — hearsay — unidentified — trafficking — admissibility
csc-scc,1997canlii329,http://canlii.ca/t/1fqx9,R. v. Solomon,"[1997] 3 SCR 696, 1997 CanLII 329 (SCC)",en,25515,1997-10-10,acquittal — infringement — seizure — conversations — ordering
csc-scc,1997canlii328,http://canlii.ca/t/1fqx7,R. v. Lawes,"[1997] 3 SCR 694, 1997 CanLII 328 (SCC)",en,25556,1997-10-10,rebuttal evidence — improperly — admitted — prong — alibi
csc-scc,1997canlii327,http://canlii.ca/t/1fqx5,Eldridge v. British Columbia (Attorney General),"[1997] 3 SCR 624, 1997 CanLII 327 (SCC)",en,24896,1997-10-09,government — deaf persons — sign language interpreters — hospitals — services
csc-scc,1997canlii326,http://canlii.ca/t/1fr09,Libman v. Quebec (Attorney General),"[1997] 3 SCR 569, 1997 CanLII 326 (SCC)",en,24960,1997-10-09,referendum — national committees — groups — regulated expenses — spending
csc-scc,1997canlii325,http://canlii.ca/t/1fr07,Peixeiro v. Haberman,"[1997] 3 SCR 549, 1997 CanLII 325 (SCC)",en,24981,1997-09-26,discoverability principle — no-fault system — injury — statute-barred — limitation period
csc-scc,1997canlii324,http://canlii.ca/t/1fr05,R. v. S. (R.D.),"[1997] 3 SCR 484, 1997 CanLII 324 (SCC)",en,25063,1997-09-26,reasonable apprehension of bias — dealing with non-white groups — impartiality — evidence — credibility
csc-scc,1997canlii323,http://canlii.ca/t/1fr03,Canada (Attorney General) v. Canada (Commission of Inquiry on the Blood System),"[1997] 3 SCR 440, 1997 CanLII 323 (SCC)",en,25810,1997-09-26,notices — findings of misconduct — commissioner — inquiry — blood
csc-scc,1997canlii322,http://canlii.ca/t/1fr01,Canada (Minister of Citizenship and Immigration) v. Tobiass,"[1997] 3 SCR 391, 1997 CanLII 322 (SCC)",en,25811,1997-09-25,stay of proceedings — appearance of judicial independence — obtained by false pretences — remedy — affront
csc-scc,1997canlii320,http://canlii.ca/t/1fqzw,R. v. Belnavis,"[1997] 3 SCR 341, 1997 CanLII 320 (SCC)",en,25507,1997-09-25,reasonable expectation of privacy — bags — search — probable grounds — passenger
csc-scc,1997canlii321,http://canlii.ca/t/1fqzz,Benner v. Canada (Secretary of State),"[1997] 3 SCR 389, 1997 CanLII 321 (SCC)",en,23811,1997-09-23,read without reference — inoperative — intervener — unconstitutional — quashed
csc-scc,1997canlii365,http://canlii.ca/t/1fr16,ST. Mary's Indian Band v. Cranbrook (City),"[1997] 2 SCR 678, 1997 CanLII 365 (SCC)",en,24946,1997-09-23,re-hearing on issue of costs — application for re-hearing — awarded — granted — time
csc-scc,1997canlii319,http://canlii.ca/t/1fqzt,R. v. Lifchus,"[1997] 3 SCR 320, 1997 CanLII 319 (SCC)",en,25404,1997-09-18,jurors — jury — proof beyond a reasonable doubt — standard of proof — words
csc-scc,1997canlii318,http://canlii.ca/t/1fqzr,R. v. Hydro-Québec,"[1997] 3 SCR 213, 1997 CanLII 318 (SCC)",en,24652,1997-09-18,environment — substance — toxic substances — criminal — pollution
csc-scc,1997canlii317,http://canlii.ca/t/1fqzp,Ref re Remuneration of Judges of the Prov. Court of P.E.I.; Ref re Independence and Impartiality of Judges of the Prov. Court of P.E.I.,"[1997] 3 SCR 3, 1997 CanLII 317 (SCC)",en,24778; 24508,1997-09-18,judicial independence — salaries — remuneration — constitutional — government
csc-scc,1997canlii316,http://canlii.ca/t/1fqzl,Pasiechnyk v. Saskatchewan (Workers’ Compensation Board),"[1997] 2 SCR 890, 1997 CanLII 316 (SCC)",en,24913,1997-08-28,barred — government — historic trade-off — compensation — jurisdiction
csc-scc,1997canlii315,http://canlii.ca/t/1fqzj,Doré v. Verdun (City),"[1997] 2 SCR 862, 1997 CanLII 315 (SCC)",en,24860,1997-07-10,bodily injury — art — commentaries — prescriptive period — legislature
csc-scc,1997canlii314,http://canlii.ca/t/1fqzg,R. v. Cogger,"[1997] 2 SCR 845, 1997 CanLII 314 (SCC)",en,25221,1997-07-10,mens rea — government — official — culpability — reward
csc-scc,1997canlii313,http://canlii.ca/t/1fqzd,R. v. Greyeyes,"[1997] 2 SCR 825, 1997 CanLII 313 (SCC)",en,25501,1997-07-10,purchaser — offence of trafficking — narcotics — aiding — abetting
csc-scc,1997canlii312,http://canlii.ca/t/1fqzb,R. v. Esau,"[1997] 2 SCR 777, 1997 CanLII 312 (SCC)",en,25409,1997-07-10,honest but mistaken belief — defence of honest but mistaken — jury — evidence — sexual
csc-scc,1997canlii311,http://canlii.ca/t/1fr1d,R. v. G. (S.G.),"[1997] 2 SCR 716, 1997 CanLII 311 (SCC)",en,24939,1997-07-10,evidence — defence — reopen — prejudice — character
csc-scc,1997canlii310,http://canlii.ca/t/1fr1b,Côté v. Canada (Director of Investigation and Research),"[1997] 2 SCR 714, 1997 CanLII 310 (SCC)",en,25262,1997-06-27,warrants — issuance — dismissed — orally — search
csc-scc,1997canlii343,http://canlii.ca/t/1fr1z,R. v. Feeney (Application),"[1997] 2 SCR 117, 1997 CanLII 343 (SCC)",en,24752,1997-06-27,arrest in a dwelling — rehearing — warrant to effect an arrest — transition period — granted
csc-scc,1997canlii309,http://canlii.ca/t/1fr18,R. v. La,"[1997] 2 SCR 680, 1997 CanLII 309 (SCC)",en,25389,1997-06-26,disclosure — full answer — abuse of process — defence — tape
csc-scc,1997canlii364,http://canlii.ca/t/1fr14,ST. Mary's Indian Band v. Cranbrook (City),"[1997] 2 SCR 657, 1997 CanLII 364 (SCC)",en,24946,1997-06-26,surrendered — reserve — lands — band — land
csc-scc,1997canlii363,http://canlii.ca/t/1fr12,R. v. Mara,"[1997] 2 SCR 630, 1997 CanLII 363 (SCC)",en,25159,1997-06-26,mens rea — dancers — tavern — wilful blindness — community
csc-scc,1997canlii362,http://canlii.ca/t/1fr10,Armada Lines Ltd. v. Chaleur Fertilizers Ltd.,"[1997] 2 SCR 617, 1997 CanLII 362 (SCC)",en,24351,1997-06-26,damages for wrongful arrest — crassa negligentia — posting security — arrest of the cargo — ship
csc-scc,1997canlii361,http://canlii.ca/t/1fr0x,Air Canada v. Ontario (Liquor Control Board),"[1997] 2 SCR 581, 1997 CanLII 361 (SCC)",en,24851,1997-06-26,airlines — intoxicating liquor — gallonage fees — markups — provincial
csc-scc,1997canlii360,http://canlii.ca/t/1fr0v,Arndt v. Smith,"[1997] 2 SCR 539, 1997 CanLII 360 (SCC)",en,24943,1997-06-26,patient — test — risks — causation — subjective
csc-scc,1997canlii359,http://canlii.ca/t/1fr0t,United States of America v. Dynar,"[1997] 2 SCR 462, 1997 CanLII 359 (SCC)",en,24997,1997-06-26,offence — extradition — conspiracy — proceeds of crime — launder
csc-scc,1997canlii358,http://canlii.ca/t/1fr0r,Dagg v. Canada (Minister of Finance),"[1997] 2 SCR 403, 1997 CanLII 358 (SCC)",en,24786,1997-06-26,sign-in logs — personal information — government — individual — privacy
csc-scc,1997canlii357,http://canlii.ca/t/1fr0p,Hickman Motors Ltd. v. Canada,"[1997] 2 SCR 336, 1997 CanLII 357 (SCC)",en,24994,1997-06-26,income — property — business — capital cost allowance — taxpayer
csc-scc,1997canlii356,http://canlii.ca/t/1fr0m,R. v. Jack,"[1997] 2 SCR 334, 1997 CanLII 356 (SCC)",en,25505,1997-06-20,manslaughter — exhortation — stay — dissenting — jury
csc-scc,1997canlii355,http://canlii.ca/t/1fr0k,R. v. Allender,"[1997] 2 SCR 333, 1997 CanLII 355 (SCC)",en,25179,1997-06-20,degree murder — conviction — upholding — dismissed — affirmed
csc-scc,1997canlii17020,http://canlii.ca/t/1fqq1,Canadian Egg Marketing Agency v. Richardson,"[1998] 3 SCR 157, 1997 CanLII 17020 (SCC)",en,25192,1997-05-30,eggs — livelihood — egg marketing scheme — producers — interprovincial
csc-scc,1997canlii354,http://canlii.ca/t/1fr0j,United States of America v. Desfossés,"[1997] 2 SCR 326, 1997 CanLII 354 (SCC)",en,25695; 25763; 25696,1997-05-29,writ of habeas corpus — writs of habeas corpus — merits — lawfulness of the detention — extradited
csc-scc,1997canlii353,http://canlii.ca/t/1fr0g,Sylvester v. British Columbia,"[1997] 2 SCR 315, 1997 CanLII 353 (SCC)",en,24891,1997-05-29,disability benefits — employee — damages for wrongful dismissal — worked during the notice period — salary
csc-scc,1997canlii352,http://canlii.ca/t/1fr0d,Construction Gilles Paquette ltée v. Entreprises Végo ltée,"[1997] 2 SCR 299, 1997 CanLII 352 (SCC)",en,25090,1997-05-29,abandonment — art — factum — special leave — rectify
csc-scc,1997canlii351,http://canlii.ca/t/1fr2h,Canada Post Corp. v. Canadian Union of Postal Workers,"[1997] 2 SCR 294, 1997 CanLII 351 (SCC)",en,25093,1997-05-29,abandonment — art — factum — acted quickly to rectify — repl
csc-scc,1997canlii350,http://canlii.ca/t/1fr2f,R. v. Bedford,"[1997] 2 SCR 292, 1997 CanLII 350 (SCC)",en,25473,1997-05-27,tantamount — quashing — acquittal — jurisdiction to hear — indictment
csc-scc,1997canlii349,http://canlii.ca/t/1fr2c,Martin v. Artyork Investments Ltd.,"[1997] 2 SCR 290, 1997 CanLII 349 (SCC)",en,25006,1997-05-26,indoor — director s representations — bound — reversing — invest
csc-scc,1997canlii348,http://canlii.ca/t/1fr29,R. v. Senior,"[1997] 2 SCR 288, 1997 CanLII 348 (SCC)",en,25283,1997-05-23,sentences — consecutive — dismissed — orally — unusual
csc-scc,1997canlii347,http://canlii.ca/t/1fr27,R. v. Currie,"[1997] 2 SCR 260, 1997 CanLII 347 (SCC)",en,25053,1997-05-22,predicate offences — sexual — dangerous offender designation — indeterminate sentence — serious personal injury
csc-scc,1997canlii346,http://canlii.ca/t/1fr25,Soulos v. Korkontzilas,"[1997] 2 SCR 217, 1997 CanLII 346 (SCC)",en,24949,1997-05-22,constructive trust — unjust enrichment — property — fiduciary — remedy
csc-scc,1997canlii345,http://canlii.ca/t/1fr23,Hercules Managements Ltd. v. Ernst & Young,"[1997] 2 SCR 165, 1997 CanLII 345 (SCC)",en,24882,1997-05-22,shareholders — auditors — prima facie duty of care — indeterminate liability — negligent misrepresentation
csc-scc,1997canlii344,http://canlii.ca/t/1fr21,Opetchesaht Indian Band v. Canada,"[1997] 2 SCR 119, 1997 CanLII 344 (SCC)",en,24161,1997-05-22,band — reserve — land — lands — surrender
csc-scc,1997canlii342,http://canlii.ca/t/1fr1w,R. v. Feeney,"[1997] 2 SCR 13, 1997 CanLII 342 (SCC)",en,24752,1997-05-22,arrest — police — trailer — warrantless — search
csc-scc,1997canlii341,http://canlii.ca/t/1fr1t,R. v. Doliente,"[1997] 2 SCR 11, 1997 CanLII 341 (SCC)",en,25417,1997-05-20,robbery — assault — offence — delict — aggravated
csc-scc,1997canlii340,http://canlii.ca/t/1fr1r,Richter & Partners Inc. v. Ernst & Young,"[1997] 2 SCR 5, 1997 CanLII 340 (SCC)",en,25917,1997-05-07,application for leave — expedited hearing of the application — repl — application for a stay — renewed
csc-scc,1997canlii339,http://canlii.ca/t/1fr1m,Brkich & Brkich Enterprises Ltd. v. American Home Assurance Co.,"[1997] 1 SCR 1149, 1997 CanLII 339 (SCC)",en,24959,1997-04-28,replacement — insured — hotel — rebuilt — dismissed
csc-scc,1997canlii338,http://canlii.ca/t/1fr1k,R. v. Coreas,"[1997] 1 SCR 1147, 1997 CanLII 338 (SCC)",en,25503,1997-04-25,consolation — ordering — acquittal — represented — dismissed
csc-scc,1997canlii392,http://canlii.ca/t/1fr1f,R. v. Cook,"[1997] 1 SCR 1113, 1997 CanLII 392 (SCC)",en,25394,1997-04-24,opportunity to cross-examine — discretion — call the witness — oblique motive — victim
csc-scc,1997canlii391,http://canlii.ca/t/1fr3j,Hamstra (Guardian ad litem of) v. British Columbia Rugby Union,"[1997] 1 SCR 1092, 1997 CanLII 391 (SCC)",en,24743,1997-04-24,discharging the jury — insurance — lead to an improper verdict — prejudice — references
csc-scc,1997canlii390,http://canlii.ca/t/1fr3g,Pointe-Claire (City) v. Quebec (Labour Court),"[1997] 1 SCR 1015, 1997 CanLII 390 (SCC)",en,24845,1997-04-24,agency — employee — patently unreasonable — employer-employee relationship — legal subordination
csc-scc,1997canlii389,http://canlii.ca/t/1fr3d,R. v. McDonnell,"[1997] 1 SCR 948, 1997 CanLII 389 (SCC)",en,24814,1997-04-24,sentencing — starting-point approach — major sexual assault — offence — harm
csc-scc,1997canlii388,http://canlii.ca/t/1fr3b,R. v. Noble,"[1997] 1 SCR 874, 1997 CanLII 388 (SCC)",en,25271,1997-04-24,silence — guilt beyond a reasonable doubt — presumption of innocence — failure to testify — jury
csc-scc,1997canlii393,http://canlii.ca/t/1fr1h,Germain v. Montreal (City),"[1997] 1 SCR 1144, 1997 CanLII 393 (SCC)",en,24964,1997-04-23,non-residential buildings — taxes — intervener — mis en cause — surtax
csc-scc,1997canlii17810,http://canlii.ca/t/gcf2m,Hill v. Nova Scotia (Attorney General),1997 CanLII 17810 (SCC),en,24782,1997-04-17,solicitor-and-client costs — appropiate — scale — expropriation — proceedings
csc-scc,1997canlii17783,http://canlii.ca/t/gcnzh,Thomson Newspapers Co. v. Canada (Attorney General),1997 CanLII 17783 (SCC),en,,1997-03-27,abridge — ready — interveners — elections — litigants
csc-scc,1997canlii387,http://canlii.ca/t/1fr38,Farber v. Royal Trust Co.,"[1997] 1 SCR 846, 1997 CanLII 387 (SCC)",en,24885,1997-03-27,constructive dismissal — contract — branch — offer — employee
csc-scc,1997canlii386,http://canlii.ca/t/1fr36,"Canadian Union of Public Employees, Local 301 v. Montreal (City)","[1997] 1 SCR 793, 1997 CanLII 386 (SCC)",en,24761,1997-03-27,overtime — public — services — concerted — remedial
csc-scc,1997canlii385,http://canlii.ca/t/1fr34,Canada (Director of Investigation and Research) v. Southam Inc.,"[1997] 1 SCR 748, 1997 CanLII 385 (SCC)",en,24915,1997-03-20,community newspapers — inter-industry competition — substantial lessening of competition — remedy — advertisers
csc-scc,1997canlii384,http://canlii.ca/t/1fr32,R. v. Stillman,"[1997] 1 SCR 607, 1997 CanLII 384 (SCC)",en,24631,1997-03-20,evidence — buccal swabs — search — bodily samples — self-incrimination
csc-scc,1997canlii383,http://canlii.ca/t/1fr30,R. v. Melnichuk,"[1997] 1 SCR 602, 1997 CanLII 383 (SCC)",en,25071,1997-03-20,permitted to call reply evidence — mortgage — improperly split — dissenting — miscarriage of justice occasioned
csc-scc,1997canlii382,http://canlii.ca/t/1fr2x,R. v. Haroun,"[1997] 1 SCR 593, 1997 CanLII 382 (SCC)",en,25162,1997-03-20,jury — reasonable doubt — second degree murder — testimony — believe
csc-scc,1997canlii381,http://canlii.ca/t/1fr2v,R. v. Curragh Inc.,"[1997] 1 SCR 537, 1997 CanLII 381 (SCC)",en,25075,1997-03-20,reasonable apprehension of bias — disclosure — recusal — defence — stay of proceedings
csc-scc,1997canlii380,http://canlii.ca/t/1fr2s,R. v. Buric,"[1997] 1 SCR 535, 1997 CanLII 380 (SCC)",en,25365,1997-03-20,erring — tainting — ordering — degree murder — dismissed
csc-scc,1997canlii379,http://canlii.ca/t/1fr2q,R. v. Halnuck,"[1997] 1 SCR 533, 1997 CanLII 379 (SCC)",en,25408,1997-03-19,conviction for first degree murder — ineffective — answer — doubts — defence
csc-scc,1997canlii17019,http://canlii.ca/t/1fqw2,R. v. Nijjar,"[1998] 1 SCR 320, 1997 CanLII 17019 (SCC)",en,25987,1997-02-27,jury — directions — iii — deliberation — overwhelming
csc-scc,1997canlii378,http://canlii.ca/t/1fr2l,"Toronto (City) Board of Education v. O.S.S.T.F., District 15","[1997] 1 SCR 487, 1997 CanLII 378 (SCC)",en,24724,1997-02-27,grievor — letters — patently unreasonable — teacher — arbitration
csc-scc,1997canlii377,http://canlii.ca/t/1fr2j,Royal Bank of Canada v. Sparrow Electric Corp.,"[1997] 1 SCR 411, 1997 CanLII 377 (SCC)",en,24713,1997-02-27,inventory — security — debtor — licence — bank
csc-scc,1997canlii376,http://canlii.ca/t/1fr4m,Benner v. Canada (Secretary of State),"[1997] 1 SCR 358, 1997 CanLII 376 (SCC)",en,23811,1997-02-27,citizenship — children born abroad — fathers — birth — lineage
csc-scc,1997canlii375,http://canlii.ca/t/1fr4k,R. v. Russell,"[1997] 1 SCR 356, 1997 CanLII 375 (SCC)",en,25214,1997-02-21,driving causing death — elements — offence — drivers — properly
csc-scc,1997canlii374,http://canlii.ca/t/1fr4h,R. v. Jacquard,"[1997] 1 SCR 314, 1997 CanLII 374 (SCC)",en,24660,1997-02-20,jury — mental disorder — murder — consciousness of guilt — evidence
csc-scc,1997canlii373,http://canlii.ca/t/1fr4f,R. v. Naud,"[1997] 1 SCR 312, 1997 CanLII 373 (SCC)",en,25309,1997-02-20,prostitute — evidence — living — avails — jury
csc-scc,1997canlii372,http://canlii.ca/t/1fr4c,R. v. Thompson,"[1997] 1 SCR 311, 1997 CanLII 372 (SCC)",en,25142,1997-02-19,committal — affirming — certiorari — trafficking — marijuana
csc-scc,1997canlii371,http://canlii.ca/t/1fr49,Goodswimmer v. Canada (Minister of Indian Affairs and Northern Development),"[1997] 1 SCR 309, 1997 CanLII 371 (SCC)",en,24745; 24737,1997-02-18,mootness — quashed — discretion to hear — notwithstanding — affirming
csc-scc,1997canlii370,http://canlii.ca/t/1fr47,R. v. Wickstead,"[1997] 1 SCR 307, 1997 CanLII 370 (SCC)",en,25350,1997-02-14,appropriate remedy — full answer — stay — adjournment — defence
